participant,run,trialNum2,CDA.ISCR,CDA_nSCR,CDA_PhasicMax,CDA_Tonic,TTP.AmpSum,TTP_nSCR,EventName
37,6,19,0.0333,0,0.0366,16.8274,0.0,0,7
37,6,20,0.0,0,0.0241,16.8469,0.0,0,7
37,6,21,0.0244,0,0.0914,16.8044,0.0,0,2
37,6,22,0.0419,0,0.0545,16.7549,0.0,0,2
37,6,23,0.0204,0,0.0354,16.7131,0.0,0,2
37,6,24,0.0164,0,0.0183,16.6724,0.0,0,2
37,6,25,0.0259,0,0.0497,16.6321,0.0,0,6
37,6,26,0.0431,0,0.046,16.5912,0.0,0,6
37,6,27,0.0496,0,0.0568,16.5525,0.0,0,6
37,6,28,0.0375,0,0.1248,16.519,0.0,0,6
37,6,29,0.0422,0,0.042,16.4893,0.0,0,3
37,6,30,0.0025,0,0.0267,16.4596,0.0,0,3
37,6,31,0.066,0,0.0579,16.4285,0.0,0,3
37,6,32,0.0214,0,0.0245,16.4004,0.0,0,3
38,1,1,0.0543,1,0.0491,12.4331,0.0,0,7
38,1,2,0.0236,0,0.0345,12.4198,0.0,0,7
38,1,3,0.0217,0,0.0199,12.3892,0.0,0,7
38,1,4,0.0224,0,0.0551,12.3687,0.0,0,7
38,1,5,0.0175,0,0.0175,12.3447,0.0,0,2
38,1,6,0.0137,0,0.0102,12.3159,0.0,0,2
38,1,7,0.0152,0,0.0297,12.2962,0.0,0,2
38,1,8,0.0358,0,0.034,12.2813,0.0,0,2
38,1,9,0.0352,0,0.0268,12.2675,0.0,0,6
38,1,10,0.0155,0,0.0239,12.252,0.0,0,6
38,1,11,0.001,0,0.0071,12.2308,0.0,0,6
38,1,12,0.07,1,0.0459,12.2022,0.0,0,6
38,1,13,0.0437,0,0.0322,12.1768,0.0,0,3
38,1,14,0.0031,0,0.0191,12.1586,0.0,0,3
38,1,15,0.294,0,0.1397,12.1415,0.0,0,3
38,1,16,1.167,1,0.4204,11.9545,0.0,0,3
38,1,17,0.2121,1,0.1546,11.8169,0.0,0,7
38,1,18,0.0,0,0.0092,11.8424,0.0,0,7
38,1,19,0.0122,0,0.0177,11.8356,0.0,0,7
38,1,20,0.0344,0,0.0201,11.8006,0.0,0,7
38,1,21,0.019,0,0.0177,11.7771,0.0,0,1
38,1,22,0.0181,0,0.0166,11.7613,0.0,0,1
38,1,23,1.1109,1,0.5889,11.7567,0.2762,1,1
38,1,24,0.0,1,0.0973,11.8625,0.0,0,1
38,1,25,0.1324,0,0.1486,11.9445,0.0,0,5
38,1,26,0.0,0,0.011,11.9333,0.0,0,5
38,1,27,0.0518,0,0.0262,11.8797,0.0,0,5
38,1,28,0.0639,0,0.035,11.8229,0.0,0,5
38,1,29,0.034,0,0.0264,11.7901,0.0,0,4
38,1,30,0.1059,1,0.0581,11.7744,0.0,0,4
38,1,31,0.0172,0,0.0423,11.769,0.0207,1,4
38,1,32,0.0178,0,0.0183,11.7707,0.0,0,4
38,2,1,0.3921,0,0.4405,12.1759,0.0,0,7
38,2,2,0.2648,2,0.1177,12.1744,0.0,0,7
38,2,3,0.1411,1,0.0944,12.1644,0.0,0,7
38,2,4,0.0309,0,0.0306,12.1408,0.0,0,7
38,2,5,0.0531,0,0.0337,12.1072,0.0,0,3
38,2,6,0.0693,0,0.0339,12.0753,0.0,0,3
38,2,7,0.0186,0,0.0314,12.0559,0.0,0,3
38,2,8,0.4824,1,0.3711,12.0493,0.052,1,3
38,2,9,0.0,0,0.1042,12.061,0.0,0,2
38,2,10,0.1325,1,0.1333,12.0674,0.0,0,2
38,2,11,0.1593,1,0.169,12.0614,0.012,1,2
38,2,12,0.0,0,0.0076,12.0524,0.0,0,2
38,2,13,0.2866,1,0.2019,12.0341,0.0,0,4
38,2,14,0.0233,0,0.0505,12.0017,0.0,0,4
38,2,15,0.0201,0,0.0322,11.9715,0.0,0,4
38,2,16,0.4728,2,0.3676,11.9143,0.0306,1,4
38,2,17,0.601,3,0.277,11.712,0.0,0,7
38,2,18,0.2674,1,0.1244,11.6465,0.0,0,7
38,2,19,0.339,1,0.1886,11.6628,0.0144,1,7
38,2,20,0.0326,0,0.034,11.6857,0.0,0,7
38,2,21,0.0152,0,0.045,11.6958,0.0,0,6
38,2,22,0.1643,0,0.2223,11.7112,0.0,0,6
38,2,23,0.041,0,0.037,11.719,0.0,0,6
38,2,24,0.1121,1,0.1051,11.7155,0.6917,1,6
38,2,25,4.2644,1,2.7962,11.72,0.0,0,1
38,2,26,0.1165,0,0.0547,11.7449,0.0,0,1
38,2,27,0.1211,0,0.1156,11.7893,0.0,0,1
38,2,28,0.024,0,0.0548,11.8086,0.0,0,1
38,2,29,0.0,0,0.0084,11.807,0.0,0,5
38,2,30,0.0,0,0.0153,11.7801,0.0,0,5
38,2,31,0.0379,0,0.0504,11.7386,0.0,0,5
38,2,32,0.0124,0,0.0394,11.7064,0.0,0,5
38,3,1,0.2304,1,0.2532,11.7607,0.0,0,7
38,3,2,0.0609,0,0.035,11.7583,0.0,0,7
38,3,3,0.0,0,0.0272,11.7341,0.0,0,7
38,3,4,0.0,0,0.0819,11.6929,0.0,0,7
38,3,5,0.0553,0,0.0751,11.6478,0.0,0,6
38,3,6,0.0326,0,0.0313,11.6088,0.0,0,6
38,3,7,0.0115,0,0.0299,11.5754,0.0,0,6
38,3,8,0.0458,0,0.053,11.5467,0.0,0,6
38,3,9,0.0037,0,0.0272,11.5242,0.0,0,1
38,3,10,0.0312,0,0.0412,11.5067,0.0,0,1
38,3,11,0.0107,0,0.0328,11.4922,0.0,0,1
38,3,12,0.0234,0,0.0312,11.4763,0.0,0,1
38,3,13,0.0,0,0.0198,11.4591,0.0,0,5
38,3,14,0.0241,0,0.0267,11.4416,0.0,0,5
38,3,15,0.098,0,0.0564,11.4164,0.0,0,5
38,3,16,0.4188,2,0.1632,11.3647,0.0,0,5
38,3,17,0.2645,1,0.1149,11.2174,0.0,0,7
38,3,18,0.201,1,0.1109,11.182,0.0,0,7
38,3,19,0.0351,0,0.0545,11.1891,0.0,0,7
38,3,20,0.0256,0,0.0367,11.2064,0.0,0,7
38,3,21,0.0082,0,0.0294,11.2058,0.0,0,3
38,3,22,0.0019,0,0.03,11.1959,0.0,0,3
38,3,23,0.0,0,0.048,11.182,0.0,0,3
38,3,24,0.0,0,0.0364,11.1668,0.0,0,3
38,3,25,0.0229,0,0.0308,11.1528,0.0,0,2
38,3,26,0.0,0,0.0301,11.1405,0.0,0,2
38,3,27,0.0035,0,0.0277,11.1293,0.0,0,2
38,3,28,0.0037,0,0.0229,11.1181,0.0,0,2
38,3,29,0.0045,0,0.0192,11.1061,0.0,0,4
38,3,30,0.0,0,0.0316,11.0937,0.0,0,4
38,3,31,0.0013,0,0.0346,11.0796,0.0,0,4
38,3,32,0.0,0,0.0169,11.0673,0.0,0,4
38,4,1,0.1241,0,0.0725,11.1642,0.0,0,7
38,4,2,0.0169,0,0.0443,11.1585,0.0,0,7
38,4,3,0.023,0,0.0563,11.1369,0.0,0,7
38,4,4,0.0228,0,0.0384,11.1088,0.0,0,7
38,4,5,0.0389,0,0.0778,11.0823,0.0,0,4
38,4,6,0.0065,0,0.0286,11.0616,0.0,0,4
38,4,7,0.0171,0,0.0299,11.0487,0.0,0,4
38,4,8,0.0128,0,0.0641,11.0395,0.0,0,4
38,4,9,0.009,0,0.0524,11.0296,0.0,0,1
38,4,10,0.0,0,0.0289,11.0185,0.0,0,1
38,4,11,0.0316,0,0.042,11.0059,0.0,0,1
38,4,12,0.0,0,0.0477,10.991,0.0,0,1
38,4,13,0.024,0,0.0479,10.977,0.0,0,3
38,4,14,0.0084,0,0.0269,10.9654,0.0,0,3
38,4,15,0.0698,0,0.0491,10.9563,0.0,0,3
38,4,16,0.2729,1,0.1327,10.9257,0.0,0,3
38,4,17,0.4497,3,0.2281,10.8276,0.0,0,7
38,4,18,0.1649,0,0.0854,10.8104,0.0,0,7
38,4,19,0.0147,0,0.0264,10.832,0.0,0,7
38,4,20,0.0024,0,0.0952,10.8437,0.0,0,7
38,4,21,0.0763,0,0.0624,10.8386,0.0,0,5
38,4,22,0.0,0,0.0369,10.8259,0.0,0,5
38,4,23,1.7561,2,1.0527,10.852,0.0,0,5
38,4,24,0.6773,2,0.3441,10.9253,0.0238,1,5
38,4,25,0.0,0,0.0371,10.9751,0.0,0,2
38,4,26,0.0,0,0.0383,10.9818,0.0,0,2
38,4,27,0.0255,0,0.0329,10.9451,0.0,0,2
38,4,28,0.0192,0,0.0506,10.9057,0.0,0,2
38,4,29,0.0099,0,0.0405,10.8736,0.0,0,6
38,4,30,0.0342,0,0.0437,10.8495,0.0,0,6
38,4,31,0.0253,0,0.0443,10.8301,0.0,0,6
38,4,32,0.0103,0,0.0323,10.8138,0.0,0,6
38,5,1,0.0,0,0.5382,11.6519,0.0,0,7
38,5,2,0.8687,0,1.0212,11.7971,0.1437,1,7
38,5,3,0.0,0,0.0771,11.8129,0.0,0,7
38,5,4,1.1907,1,0.6754,11.7986,0.1058,1,7
38,5,5,0.0,0,0.0,11.7608,0.0,0,1
38,5,6,0.8559,2,0.4263,11.6897,0.0823,1,1
38,5,7,0.1142,0,0.0883,11.5959,0.0,0,1
38,5,8,2.1583,1,1.1894,11.5317,0.2985,1,1
38,5,9,0.0163,0,0.0591,11.5059,0.0,0,3
38,5,10,0.0448,0,0.1,11.528,0.0,0,3
38,5,11,0.6809,1,0.4075,11.5496,0.0886,1,3
38,5,12,0.0,0,0.0362,11.5387,0.0,0,3
38,5,13,0.0408,0,0.0692,11.5025,0.0,0,6
38,5,14,0.0069,0,0.0327,11.4592,0.0,0,6
38,5,15,0.5902,2,0.3432,11.4236,0.0609,1,6
38,5,16,0.3878,3,0.1599,11.3585,0.0,0,6
38,5,17,0.8304,2,0.4758,11.2027,0.0,0,7
38,5,18,0.1719,0,0.0977,11.1757,0.0,0,7
38,5,19,0.0,0,0.0407,11.2265,0.0,0,7
38,5,20,0.0067,0,0.0225,11.2276,0.0,0,7
38,5,21,0.02,0,0.0353,11.1916,0.0,0,2
38,5,22,0.0103,0,0.0266,11.1514,0.0,0,2
38,5,23,0.0473,0,0.0426,11.1216,0.0,0,2
38,5,24,0.0275,0,0.0323,11.1007,0.0,0,2
38,5,25,0.0182,0,0.0303,11.0848,0.0,0,4
38,5,26,0.0024,0,0.0334,11.0662,0.0,0,4
38,5,27,0.0,0,0.0214,11.0465,0.0,0,4
38,5,28,0.0812,0,0.0618,11.0314,0.0,0,4
38,5,29,0.0019,0,0.0205,11.0185,0.0,0,5
38,5,30,0.026,0,0.0287,11.0051,0.0,0,5
38,5,31,0.0189,0,0.0273,10.9878,0.0,0,5
38,5,32,0.0039,0,0.0188,10.9696,0.0,0,5
38,6,1,0.1701,1,0.0877,11.5499,0.0,0,7
38,6,2,0.0,0,0.0177,11.5439,0.0,0,7
38,6,3,0.0247,0,0.0349,11.4946,0.0,0,7
38,6,4,0.0241,0,0.04,11.4316,0.0,0,7
38,6,5,0.0209,0,0.0207,11.3783,0.0,0,1
38,6,6,0.0303,0,0.0232,11.3277,0.0,0,1
38,6,7,0.0153,0,0.0202,11.2846,0.0,0,1
38,6,8,0.0804,0,0.0369,11.2499,0.0,0,1
38,6,9,0.032,0,0.0361,11.2183,0.0,0,5
38,6,10,0.0231,0,0.0287,11.188,0.0,0,5
38,6,11,0.0181,0,0.0218,11.16,0.0,0,5
38,6,12,0.008,0,0.0209,11.1343,0.0,0,5
38,6,13,0.1723,1,0.1277,11.1143,0.0134,1,4
38,6,14,0.0311,0,0.0489,11.0981,0.0,0,4
38,6,15,0.1036,0,0.0673,11.0722,0.0,0,4
38,6,16,0.9469,2,0.4044,10.9742,0.0,0,4
38,6,17,0.4946,2,0.1914,10.6139,0.0,0,7
38,6,18,0.217,0,0.1103,10.6238,0.0,0,7
38,6,19,0.0362,0,0.029,10.6763,0.0,0,7
38,6,20,0.0066,0,0.0216,10.705,0.0,0,7
38,6,21,0.0063,0,0.0529,10.7012,0.0,0,2
38,6,22,0.6075,1,0.3792,10.7265,0.0,0,2
38,6,23,0.0714,0,0.0537,10.7717,0.0,0,2
38,6,24,0.0493,0,0.0467,10.7824,0.0,0,2
38,6,25,0.0,0,0.022,10.7691,0.0,0,6
38,6,26,0.0122,0,0.0355,10.738,0.0,0,6
38,6,27,0.1526,1,0.0874,10.7072,0.0,0,6
38,6,28,0.0138,0,0.0386,10.6831,0.0,0,6
38,6,29,0.0319,0,0.046,10.6648,0.0,0,3
38,6,30,0.0353,0,0.047,10.6481,0.0,0,3
38,6,31,0.0321,0,0.0326,10.6295,0.0,0,3
38,6,32,0.0,0,0.0177,10.6115,0.0,0,3
40,1,1,0.16,1,0.148,13.2148,0.0,0,7
40,1,2,0.0,0,0.0,13.2022,0.0,0,7
40,1,3,0.0038,0,0.0194,13.1204,0.0,0,7
40,1,4,0.013,0,0.0196,13.0663,0.0,0,7
40,1,5,0.0068,0,0.0236,13.0488,0.1827,1,4
40,1,6,0.0661,0,0.0394,13.0557,0.0,0,4
40,1,7,0.1873,0,0.1997,13.1075,0.0,0,4
40,1,8,0.0025,0,0.0169,13.1815,0.0,0,4
40,1,9,0.0,0,0.0097,13.1773,0.0,0,1
40,1,10,0.0881,1,0.0468,13.1443,0.0,0,1
40,1,11,0.0053,0,0.0092,13.1148,0.0,0,1
40,1,12,1.0384,1,1.398,13.1033,0.0,0,1
40,1,13,0.4523,1,0.252,13.135,0.0,0,3
40,1,14,0.0899,1,0.0792,13.2361,0.0,0,3
40,1,15,1.3519,1,1.2608,13.2574,0.3795,1,3
40,1,16,0.7516,2,0.2843,13.2061,0.0,0,3
40,1,17,0.6228,1,0.3433,13.0393,0.0,0,7
40,1,18,0.079,0,0.0515,13.0474,0.0,0,7
40,1,19,0.5805,1,0.3313,13.0908,0.0,0,7
40,1,20,0.0,0,0.0132,13.1284,0.0,0,7
40,1,21,0.0154,0,0.0142,13.1307,0.0,0,5
40,1,22,0.0991,0,0.0426,13.0873,0.0,0,5
40,1,23,0.0676,0,0.0304,13.0651,0.0,0,5
40,1,24,0.1125,1,0.0624,13.0613,0.0124,1,5
40,1,25,0.0161,0,0.0137,13.0692,0.0,0,2
40,1,26,0.0185,0,0.0178,13.0707,0.0,0,2
40,1,27,0.042,0,0.0214,13.0625,0.0,0,2
40,1,28,0.0,0,0.0123,13.0407,0.0,0,2
40,1,29,4.2014,1,2.3912,13.0825,0.0,0,6
40,1,30,0.0,0,0.0539,13.1719,0.0,0,6
40,1,31,0.0184,0,0.0364,13.225,0.0,0,6
40,1,32,0.0,0,0.0209,13.2274,0.0,0,6
40,2,1,0.0,0,0.0,15.7987,0.0,0,7
40,2,2,0.0651,0,0.029,15.7939,0.0,0,7
40,2,3,0.1703,0,0.065,15.8465,0.0,0,7
40,2,4,0.0758,0,0.0465,15.9089,0.0,0,7
40,2,5,0.076,1,0.0408,15.9443,0.0,0,1
40,2,6,0.021,0,0.0228,15.9198,0.0,0,1
40,2,7,0.0008,0,0.0048,15.8738,0.0,0,1
40,2,8,0.2338,1,0.0988,15.8211,0.0,0,1
40,2,9,0.1084,1,0.0468,15.7479,0.0,0,5
40,2,10,0.0334,0,0.0158,15.658,0.0,0,5
40,2,11,0.0119,0,0.0076,15.556,0.0,0,5
40,2,12,0.0434,0,0.0204,15.4318,0.0,0,5
40,2,13,0.0115,0,0.0117,15.3066,0.0,0,4
40,2,14,0.0269,0,0.012,15.1869,0.0,0,4
40,2,15,0.1191,0,0.0977,15.0593,0.0,0,4
40,2,16,1.4828,0,0.6868,14.7643,0.0,0,4
40,2,17,0.8107,1,0.292,13.9204,0.0,0,7
40,2,18,0.4089,0,0.167,13.8325,0.0,0,7
40,2,19,0.0,0,0.0241,13.8223,0.0,0,7
40,2,20,2.9005,0,1.7767,13.846,0.0,0,7
40,2,21,0.0,0,0.0209,13.9103,0.0,0,2
40,2,22,0.0,0,0.0029,13.8704,0.0,0,2
40,2,23,0.0022,0,0.0053,13.7311,0.0,0,2
40,2,24,0.0331,0,0.0179,13.607,0.0,0,2
40,2,25,0.1335,1,0.0476,13.4853,0.0,0,6
40,2,26,0.0037,0,0.0156,13.4056,0.0,0,6
40,2,27,1.5369,0,0.7619,13.4202,0.0,0,6
40,2,28,0.157,2,0.0589,13.4317,0.0,0,6
40,2,29,0.0102,0,0.0145,13.4227,0.0,0,3
40,2,30,0.0,0,0.0127,13.4006,0.0,0,3
40,2,31,4.0936,0,2.2158,13.4439,0.0,0,3
40,2,32,0.1322,0,0.0734,13.5857,0.0,0,3
40,3,1,3.493,0,2.0952,14.949,0.0,0,7
40,3,2,0.0996,2,0.0838,14.9478,0.0,0,7
40,3,3,0.0022,0,0.0164,14.9145,0.0,0,7
40,3,4,0.0152,0,0.0279,14.851,0.0,0,7
40,3,5,0.0442,0,0.023,14.7835,0.0,0,2
40,3,6,0.0597,0,0.038,14.7457,0.0,0,2
40,3,7,0.002,0,0.0064,14.7243,0.0,0,2
40,3,8,0.0075,0,0.0342,14.7117,0.3649,1,2
40,3,9,0.7139,0,0.4411,14.7927,0.0,0,6
40,3,10,0.1809,2,0.0759,14.8814,0.0,0,6
40,3,11,0.0718,0,0.0413,14.8609,0.0,0,6
40,3,12,1.7034,1,1.125,14.9017,0.0,0,6
40,3,13,6.0333,1,3.3458,14.9884,1.0051,1,3
40,3,14,0.0062,0,0.1439,15.0222,0.0,0,3
40,3,15,0.5359,0,0.2446,14.9013,0.0,0,3
40,3,16,2.5026,0,1.089,14.4165,0.0,0,3
40,3,17,8.5273,1,4.2174,13.186,1.4761,1,7
40,3,18,1.7458,1,1.0238,13.3008,0.0,0,7
40,3,19,0.3823,0,0.2006,13.528,0.0,0,7
40,3,20,0.0,0,0.0,13.6411,0.0,0,7
40,3,21,0.0615,0,0.0316,13.5453,0.0,0,1
40,3,22,0.0825,0,0.0368,13.4113,0.0,0,1
40,3,23,0.044,0,0.0231,13.3209,0.0,0,1
40,3,24,0.1072,1,0.0446,13.2674,0.0,0,1
40,3,25,0.0144,0,0.014,13.2279,0.0,0,5
40,3,26,0.0033,0,0.0156,13.1913,0.0,0,5
40,3,27,0.0092,0,0.0097,13.149,0.0,0,5
40,3,28,0.0328,0,0.0219,13.1098,0.0,0,5
40,3,29,0.0266,0,0.0133,13.0803,0.0,0,4
40,3,30,0.0032,0,0.0107,13.0568,0.0,0,4
40,3,31,0.568,1,0.2998,13.0628,0.0,0,4
40,3,32,0.0,0,0.0004,13.1503,0.0,0,4
40,4,1,0.3053,0,0.2328,15.096,0.0,0,7
40,4,2,0.0,0,0.0703,15.106,0.0,0,7
40,4,3,10.142,1,4.7072,15.34,0.0,0,7
40,4,4,0.5374,1,0.2247,15.4987,0.0,0,7
40,4,5,0.1641,0,0.0953,15.566,0.0,0,6
40,4,6,5.698,1,2.5284,15.663,0.0,0,6
40,4,7,0.5439,0,0.2174,15.7238,0.0,0,6
40,4,8,0.1671,0,0.0839,15.7443,0.0,0,6
40,4,9,0.0466,0,0.0196,15.7066,0.0,0,1
40,4,10,0.0285,0,0.0163,15.6351,0.0,0,1
40,4,11,0.0582,0,0.0228,15.5594,0.0,0,1
40,4,12,0.118,1,0.049,15.4925,0.0,0,1
40,4,13,0.0557,0,0.0217,15.4321,0.0,0,5
40,4,14,0.0676,0,0.0375,15.3638,0.0,0,5
40,4,15,0.4827,0,0.2132,15.2136,0.0,0,5
40,4,16,2.3714,0,1.0863,14.8097,0.0104,1,5
40,4,17,4.5518,1,2.0877,13.7355,0.0,0,7
40,4,18,1.8545,0,0.8909,13.769,0.0,0,7
40,4,19,0.5499,1,0.1991,13.9333,0.0,0,7
40,4,20,0.1012,0,0.0575,14.0347,0.0,0,7
40,4,21,0.0,0,0.0021,13.9829,0.0,0,3
40,4,22,0.42,0,0.1776,13.8926,0.0,0,3
40,4,23,0.1208,1,0.0474,13.8188,0.0,0,3
40,4,24,0.8809,0,0.9657,13.784,0.5674,1,3
40,4,25,0.9901,0,0.5252,13.7971,0.0,0,2
40,4,26,0.1122,0,0.0808,13.836,0.0,0,2
40,4,27,0.0455,1,0.0283,13.8308,0.0,0,2
40,4,28,0.0093,0,0.0201,13.8118,0.0,0,2
40,4,29,0.144,1,0.0743,13.7887,0.0,0,4
40,4,30,0.0141,0,0.0115,13.7566,0.0,0,4
40,4,31,0.0554,1,0.0302,13.7161,0.0,0,4
40,4,32,0.0502,0,0.0219,13.6764,0.0,0,4
40,5,1,2.4773,0,1.1384,14.2423,0.0,0,7
40,5,2,0.5607,0,0.2401,14.2038,0.0,0,7
40,5,3,0.4853,0,0.4151,14.112,0.6027,1,7
40,5,4,1.6512,0,0.6618,14.0958,0.0,0,7
40,5,5,0.4594,0,0.1953,14.0794,0.0,0,1
40,5,6,0.2029,0,0.0773,14.0279,0.0,0,1
40,5,7,0.1175,1,0.0421,13.9755,0.0,0,1
40,5,8,0.104,0,0.0377,13.9371,0.0,0,1
40,5,9,0.0795,0,0.0285,13.9184,0.0,0,3
40,5,10,0.0485,0,0.0192,13.9096,0.0,0,3
40,5,11,0.1592,0,0.1611,13.9146,0.3317,1,3
40,5,12,0.4953,0,0.2146,14.0611,0.0,0,3
40,5,13,0.0721,0,0.036,14.0823,0.0,0,6
40,5,14,0.163,0,0.065,14.0327,0.0,0,6
40,5,15,0.4425,0,0.1829,13.8841,0.0,0,6
40,5,16,1.2942,0,0.5432,13.5498,0.0,0,6
40,5,17,1.0769,0,0.3715,13.1032,0.0,0,7
40,5,18,0.8471,0,0.3038,13.0868,0.0,0,7
40,5,19,0.4431,0,0.1828,13.1607,0.0,0,7
40,5,20,0.2094,0,0.0767,13.1711,0.0,0,7
40,5,21,0.1462,0,0.0552,13.1227,0.0,0,2
40,5,22,0.1425,0,0.0563,13.0756,0.0,0,2
40,5,23,0.1515,0,0.0545,13.0322,0.0,0,2
40,5,24,0.1133,0,0.0399,12.9934,0.0,0,2
40,5,25,0.1441,1,0.0483,12.9412,0.0,0,4
40,5,26,0.041,0,0.027,12.928,0.0,0,4
40,5,27,0.6172,1,0.2125,12.9519,0.0,0,4
40,5,28,0.322,0,0.1343,12.9497,0.0,0,4
40,5,29,0.1096,0,0.0437,12.9333,0.0,0,5
40,5,30,0.122,1,0.0413,12.8709,0.0,0,5
40,5,31,0.1186,1,0.04,12.821,0.0,0,5
40,5,32,0.0952,0,0.0349,12.7883,0.0,0,5
40,6,1,0.4191,2,0.1827,13.6804,0.0,0,7
40,6,2,0.0,0,0.0009,13.6709,0.0,0,7
40,6,3,0.5508,0,1.8928,13.6226,2.1219,1,7
40,6,4,4.4844,0,2.1036,13.6621,0.0,0,7
40,6,5,0.1801,1,0.1053,13.9364,0.0,0,3
40,6,6,0.1936,1,0.0971,14.0322,0.0,0,3
40,6,7,0.0,0,0.0,14.0245,0.0,0,3
40,6,8,0.0213,0,0.0282,13.9606,0.0,0,3
40,6,9,0.0196,0,0.0195,13.8955,0.0,0,2
40,6,10,0.1276,0,0.1915,13.8607,0.0686,1,2
40,6,11,0.1057,1,0.0629,13.8575,0.0,0,2
40,6,12,0.1418,1,0.0602,13.835,0.0,0,2
40,6,13,0.0,0,0.0134,13.8096,0.0,0,4
40,6,14,3.2949,1,1.44,13.8826,0.0,0,4
40,6,15,0.9155,1,0.3471,13.8974,0.0,0,4
40,6,16,2.0133,0,0.8964,13.7436,0.0,0,4
40,6,17,1.4587,1,0.5243,12.8067,0.0,0,7
40,6,18,0.8638,1,0.3293,12.8166,0.0,0,7
40,6,19,0.1669,1,0.0883,12.9683,0.0,0,7
40,6,20,0.1843,1,0.2964,13.0643,0.0218,1,7
40,6,21,0.054,0,0.0258,13.0686,0.0,0,6
40,6,22,0.0235,0,0.0196,13.0417,0.0,0,6
40,6,23,0.0133,0,0.0191,13.001,0.0,0,6
40,6,24,0.0129,0,0.0089,12.9548,0.0,0,6
40,6,25,0.0089,0,0.0196,12.909,0.0,0,1
40,6,26,0.0436,0,0.0327,12.8647,0.0,0,1
40,6,27,0.0208,0,0.0216,12.822,0.0,0,1
40,6,28,0.0493,1,0.0498,12.7866,0.0,0,1
40,6,29,0.0082,0,0.0168,12.7579,0.0,0,5
40,6,30,0.0617,0,0.0334,12.7328,0.0,0,5
40,6,31,0.026,0,0.0196,12.6995,0.0,0,5
40,6,32,0.012,0,0.0169,12.6595,0.0,0,5
41,1,1,6.0372,0,3.4844,20.3965,0.0,0,7
41,1,2,0.1786,1,0.0946,20.3925,0.0,0,7
41,1,3,0.0295,0,0.031,20.3423,0.0,0,7
41,1,4,3.7744,1,2.7827,20.3429,0.824,1,7
41,1,5,1.0556,1,0.6413,20.4249,0.0,0,3
41,1,6,0.1462,1,0.0872,20.4364,0.0,0,3
41,1,7,0.0,0,0.0405,20.3858,0.0,0,3
41,1,8,0.7677,1,0.8107,20.2788,0.0,0,3
41,1,9,0.4573,1,0.2786,20.219,0.0,0,2
41,1,10,0.0803,1,0.0841,20.1795,0.0,0,2
41,1,11,0.0092,0,0.0434,20.1295,0.0,0,2
41,1,12,0.0198,0,0.0224,20.0459,0.0,0,2
41,1,13,0.2272,1,0.2008,19.9654,0.0263,1,4
41,1,14,0.4107,1,0.2836,19.9217,0.0413,1,4
41,1,15,0.1243,1,0.0695,19.874,0.0,0,4
41,1,16,3.0986,1,2.0126,19.7855,0.4409,1,4
41,1,17,5.3032,1,3.1001,19.7981,0.0,0,7
41,1,18,4.0243,1,2.561,20.3529,0.437,1,7
41,1,19,0.618,1,0.5531,20.2736,0.0,0,7
41,1,20,0.0,0,0.0,20.0445,0.0,0,7
41,1,21,0.8953,1,0.8077,19.9303,0.1437,1,6
41,1,22,0.6501,1,0.4688,19.9091,0.0622,1,6
41,1,23,0.183,1,0.173,19.9054,0.0,0,6
41,1,24,1.7968,1,1.3591,19.8888,0.3084,1,6
41,1,25,0.5149,1,0.3611,19.8805,0.0,0,1
41,1,26,0.2897,1,0.1931,19.8705,0.0,0,1
41,1,27,0.0,0,0.0364,19.8351,0.0,0,1
41,1,28,2.1684,1,0.9525,19.7937,0.0,0,1
41,1,29,2.1438,1,1.3631,19.7785,0.1975,1,5
41,1,30,0.1925,1,0.1217,19.8268,0.0,0,5
41,1,31,0.2818,1,0.1907,19.8219,0.0,0,5
41,1,32,0.0,0,0.0079,19.7594,0.0,0,5
41,2,1,0.1434,1,0.1599,20.907,0.0,0,7
41,2,2,1.4538,1,1.3024,20.8555,0.128,1,7
41,2,3,0.0197,0,0.0896,20.6728,0.0,0,7
41,2,4,2.4887,1,1.5886,20.528,0.2887,1,7
41,2,5,0.078,0,0.0631,20.431,0.0,0,1
41,2,6,0.1137,1,0.1122,20.3606,0.0,0,1
41,2,7,0.2579,1,0.2365,20.3045,0.0176,1,1
41,2,8,1.3161,1,0.9156,20.2592,0.1553,1,1
41,2,9,0.1817,0,0.1376,20.2217,0.0,0,5
41,2,10,0.0,0,0.0318,20.1751,0.0,0,5
41,2,11,0.1146,1,0.0898,20.1271,0.0,0,5
41,2,12,0.3132,1,0.3975,20.0916,0.0,0,5
41,2,13,0.1317,1,0.0703,20.0571,0.0,0,4
41,2,14,0.0,0,0.0223,20.0124,0.0,0,4
41,2,15,0.1319,1,0.0986,19.935,0.0,0,4
41,2,16,1.2855,1,0.5017,19.7061,0.0,0,4
41,2,17,1.3809,2,0.6695,19.0457,0.0,0,7
41,2,18,0.388,2,0.2439,18.9648,0.0,0,7
41,2,19,0.1962,1,0.1465,19.0946,0.0,0,7
41,2,20,0.0105,0,0.0269,19.0977,0.0,0,7
41,2,21,2.2975,1,1.3529,19.0433,0.3108,1,2
41,2,22,0.2578,2,0.0972,19.012,0.0,0,2
41,2,23,0.0663,0,0.0377,18.9993,0.0,0,2
41,2,24,0.0,0,0.0082,18.9844,0.0,0,2
